Starname,ra,dec,pm_ra,pm_dec,vmag,mv,bvcolor,prlax,url_slug,epoch,id,program_id,star_id,id,name,abstract
HIP92403,18.830378,-23.836233,0.63757,-0.19247,10.95,13.58479628,1.6,0.33648,hip92403,2000,4980376,12,HIP92403,12,Legacy,California Legacy Survey Sample
LHS462,18.301178,38.775722,-0.33,-1.039,11.86,11.58241336,1.58,0.088,lhs462,2000,4980378,12,LHS462,12,Legacy,California Legacy Survey Sample
S101438B,15.212161,19.292433,-0.5893,0.28227,7.53,4.749442734,0.73,0.02779,s101438b,2000,4980379,12,S101438B,12,Legacy,California Legacy Survey Sample
S11844,1.5854061,60.781611,0.1146,-0.0215,9.08,4.08,0.58,0.01,s11844,2000,4980380,12,S11844,12,Legacy,California Legacy Survey Sample
S122446,17.506313,5.5485203,0.02833,-0.24817,9.32,9.323688369,1.45,0.10017,s122446,2000,4980381,12,S122446,12,Legacy,California Legacy Survey Sample
S130811,3.9098519,-6.8260092,-0.00422,0.52966,9.04,8.101223484,1.37,0.0649,s130811,2000,4980382,12,S130811,12,Legacy,California Legacy Survey Sample
GL803,20.752648,-31.340899,0.28037,-0.36009,8.61,8.629627993,1.45,0.100908,gl803,2000,4991631,12,GL803,12,Legacy,California Legacy Survey Sample
131156,14.856494,19.10046,0.15281,-0.07128,4.55,5.419717186,0.76,0.14926,131156,2000,4991632,12,131156,12,Legacy,California Legacy Survey Sample
101501,11.684171,34.201636,-0.01395,-0.38046,5.32,5.422013605,0.73,0.10481,101501,2000,4991633,12,101501,12,Legacy,California Legacy Survey Sample
167042,18.175425,54.285944,0.10816,0.24687,5.97,2.475149978,0.943,0.02,167042,2000,4991634,12,167042,12,Legacy,California Legacy Survey Sample
177153,19.027695,41.490082,-0.07828,0.03176,7.2,4.121767071,0.569,0.02423,177153,2000,4991635,12,177153,12,Legacy,California Legacy Survey Sample
HIP37217,7.6447108,-21.224577,0.45424,-0.47449,11.7,11.5224767,2,0.09215,hip37217,2000,4991636,12,HIP37217,12,Legacy,California Legacy Survey Sample
39715,5.907938,2.1422317,0.07923,-0.64647,8.84,6.714205975,1.02,0.03757,39715,2000,4991637,12,39715,12,Legacy,California Legacy Survey Sample
115617,13.306754,-18.311196,-1.06994,-1.06378,4.74,5.077623186,0.72,0.116822,115617,2000,4991638,12,115617,12,Legacy,California Legacy Survey Sample
103095,11.882991,37.718677,4.00369,-5.81464,6.45,6.65676601,0.75,0.10999,103095,2000,4991639,12,103095,12,Legacy,California Legacy Survey Sample
HIP36338,7.479288,-3.2981575,0.43561,-0.79436,11.48,10.9859289,1.42,0.07965,hip36338,2000,4991640,12,HIP36338,12,Legacy,California Legacy Survey Sample
8375,1.39375,34.245888,0.23192,0.11755,6.29,2.43968843,0.829,0.01698,8375,2000,4991641,12,8375,12,Legacy,California Legacy Survey Sample
69830,8.306652,-12.632173,0.27929,-0.98899,5.95,5.467189131,0.78,0.0800641,69830,2000,4991642,12,69830,12,Legacy,California Legacy Survey Sample
111395,12.813069,24.840226,-0.33455,-0.10606,6.29,5.115733951,0.703,0.05823,111395,2000,4991643,12,111395,12,Legacy,California Legacy Survey Sample
10780,1.7957874,63.852501,0.58203,-0.24686,5.63,5.63520529,0.81,0.10024,10780,2000,4991644,12,10780,12,Legacy,California Legacy Survey Sample
26736,4.2423098,23.574945,0.12109,-0.04834,8.05,4.73129776,0.657,0.02169,26736,2000,4991645,12,26736,12,Legacy,California Legacy Survey Sample
142267,15.886694,13.196623,-0.15055,-0.56267,6.1,4.889635916,0.6,0.05727,142267,2000,4991646,12,142267,12,Legacy,California Legacy Survey Sample
28185,4.440639,-10.550806,0.08085,-0.06029,7.8,4.813885348,0.75,0.02528,28185,2000,4991648,12,28185,12,Legacy,California Legacy Survey Sample
37394,5.6889821,53.481058,0.0027,-0.52361,6.23,5.79084448,0.84,0.08169,37394,2000,4991649,12,37394,12,Legacy,California Legacy Survey Sample
